10-10-18 14:45:16,28.0,27.75,28.0,28.25,28.0,28.0,28.25,32.25
10-10-18 14:45:18,28.0,27.75,28.0,28.25,28.0,28.0,28.25,32.25
10-10-18 14:45:19,27.75,27.75,28.0,28.25,28.0,28.0,28.25,32.0
10-10-18 14:45:20,28.0,27.75,28.0,28.25,28.0,28.0,28.0,32.0
10-10-18 14:45:22,28.0,27.75,28.0,28.25,28.0,28.0,28.25,31.75
10-10-18 14:45:23,28.0,27.5,28.0,28.25,28.0,28.0,28.25,31.75
10-10-18 14:45:25,27.75,27.75,28.25,27.75,28.0,28.0,28.0,31.5
10-10-18 14:45:26,27.75,27.75,28.0,28.25,28.0,28.0,28.25,31.5
10-10-18 14:45:28,27.75,27.75,28.25,28.25,28.0,28.0,28.25,31.25
10-10-18 14:45:29,28.0,27.75,28.0,28.25,28.0,28.0,28.25,31.25
10-10-18 14:45:31,28.0,27.75,28.0,28.25,28.0,28.0,28.25,31.0
10-10-18 14:45:32,27.75,27.5,27.75,28.25,28.0,28.0,28.25,31.0
10-10-18 14:45:33,27.75,27.75,28.0,28.25,27.75,27.75,28.0,30.75
10-10-18 14:45:35,27.75,27.5,28.0,28.25,27.75,27.75,28.25,30.75
10-10-18 14:45:36,27.75,27.5,28.0,28.25,27.75,27.75,28.0,30.5
10-10-18 14:45:38,27.75,27.5,28.0,28.25,28.0,27.75,28.0,30.5
10-10-18 14:45:39,27.75,27.5,28.0,28.25,28.0,27.75,28.0,30.5
10-10-18 14:45:41,27.75,27.5,28.0,28.25,27.5,28.0,28.0,30.5
10-10-18 14:45:42,27.75,27.5,28.0,28.0,27.75,27.75,28.0,30.0
10-10-18 14:45:43,27.75,27.5,28.0,28.25,27.75,28.0,28.0,30.25
10-10-18 14:45:45,27.75,27.5,28.0,28.0,27.75,27.75,28.0,30.25
10-10-18 14:45:46,27.75,27.5,28.0,28.0,28.0,27.75,28.0,30.0
10-10-18 14:45:48,27.75,27.5,28.0,28.25,27.75,27.75,28.0,30.0
10-10-18 14:45:49,27.75,27.5,28.0,28.25,27.75,27.75,28.0,30.0
10-10-18 14:45:51,27.75,27.5,28.0,28.25,27.75,28.0,28.0,29.75
10-10-18 14:45:52,27.75,27.5,28.0,28.25,27.75,27.75,28.0,30.0
10-10-18 14:45:53,27.75,27.5,28.0,28.25,27.75,27.75,28.0,29.75
10-10-18 14:45:55,27.75,27.5,28.0,28.25,27.75,27.75,28.0,29.75
10-10-18 14:45:56,27.75,27.5,28.0,28.25,27.75,27.75,28.0,29.75
10-10-18 14:45:58,27.75,27.5,28.0,28.25,27.75,27.75,28.0,29.75
10-10-18 14:45:59,27.75,27.5,28.0,28.25,27.75,27.75,28.0,29.75
10-10-18 14:46:01,27.75,27.5,28.0,28.25,27.75,27.75,28.0,29.5
10-10-18 14:46:02,27.75,27.25,28.0,28.0,27.75,27.75,28.0,29.5
10-10-18 14:46:03,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.5
10-10-18 14:46:05,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.5
10-10-18 14:46:06,27.75,27.5,28.0,28.25,27.75,27.75,27.75,29.25
10-10-18 14:46:08,27.75,27.5,28.0,28.0,27.75,27.75,28.0,29.25
10-10-18 14:46:09,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.25
10-10-18 14:46:11,27.25,27.5,28.0,28.0,27.75,27.75,28.0,29.25
